Id,Prediction
62591,3872872.0
62592,3747520.0
62593,3814763.5
62594,5273829.0
62595,3466629.8
62596,7077165.0
62597,2429364.8
62598,4368972.5
62599,5199234.5
62600,1622813.4
62601,5011322.5
62602,4248905.0
62603,4920378.5
62604,3857493.8
62605,4128246.2
62606,5246603.5
62607,2718400.2
62608,3865950.8
62609,2616870.2
62610,2183522.5
62611,4032044.2
62612,1938389.4
62613,4356626.0
62614,3167438.5
62615,4857441.0
62616,2886458.8
62617,3165265.2
62618,2977638.5
62619,3038742.5
62620,4966295.5
62621,3943212.8
62622,6390151.0
62623,3827885.8
62624,4105654.2
62625,5636720.5
62626,3399515.0
62627,4618832.0
62628,6027086.0
62629,5907746.5
62630,6024292.5
62631,3976074.8
62632,4236465.5
62633,3158279.0
62634,2657164.5
62635,3976092.0
62636,6093749.5
62637,4069906.2
62638,3848183.2
62639,3375322.2
62640,3632907.0
62641,4608798.0
62642,3479836.8
62643,4315857.0
62644,3875641.2
62645,6283344.0
62646,5549045.5
62647,3973564.8
62648,3603475.8
62649,3978309.2
62650,4278459.0
62651,4780365.0
62652,3655308.0
62653,3420314.5
62654,3647640.2
62655,4634757.0
62656,5988919.0
62657,4858017.0
62658,2475291.5
62659,3917840.5
62660,3315394.2
62661,5538694.5
62662,3855730.5
62663,4226615.5
62664,3912163.8
62665,4940216.5
62666,4040170.5
62667,3346582.8
62668,6946009.0
62669,6342403.5
62670,2964904.2
62671,4659298.0
62672,4852914.5
62673,3306998.2
62674,5270326.0
62675,4160382.2
62676,3585546.5
62677,3399481.5
62678,4814855.0
62679,4521230.0
62680,5683621.0
62681,4113923.2
62682,4066357.8
62683,6363099.0
62684,3838906.0
62685,2856152.2
62686,4780326.5
62687,4930416.5
62688,4484789.5
62689,4745792.0
62690,2207960.5
62691,2411002.8
62692,3732588.5
62693,4349442.0
62694,3775311.8
62695,5838194.0
62696,3197779.8
62697,4631718.0
62698,3676060.5
62699,4998978.0
62700,6598676.5
62701,5844373.0
62702,4358655.5
62703,5320089.0
62704,2713830.0
62705,3674346.2
62706,4203089.0
62707,3867824.8
62708,5734434.5
62709,4344947.0
62710,4113671.5
62711,4731906.0
62712,4609951.0
62713,4016743.8
62714,7634815.5
62715,5073508.5
62716,5166438.0
62717,4611193.5
62718,2946290.0
62719,3735698.2
62720,4048315.2
62721,6082352.0
62722,5463618.0
62723,2619158.5
62724,3725656.5
62725,4647088.5
62726,6029756.0
62727,3622153.8
62728,4378859.5
62729,4892152.0
62730,3758351.2
62731,4100858.5
62732,4817022.5
62733,5508071.5
62734,3742654.5
62735,2491873.0
62736,4054361.5
62737,5013538.0
62738,3206644.5
62739,4988094.5
62740,3222314.2
62741,3999341.0
62742,3258674.0
62743,5711144.0
62744,5446384.5
62745,5030143.5
62746,5067833.5
62747,6081086.0
62748,3997010.0
62749,4978968.0
62750,4801908.5
62751,3245337.2
62752,3662935.8
62753,5207398.5
62754,2781034.2
62755,5790781.0
62756,4055178.2
62757,3570444.0
62758,4876449.0
62759,5341966.5
62760,3679181.8
62761,4295845.0
62762,4861988.5
62763,3095546.8
62764,2109760.5
62765,4444488.5
62766,2505578.0
62767,6967270.0
62768,3687406.0
62769,2407126.5
62770,3095801.0
62771,4985069.5
62772,6429650.0
62773,3269248.0
62774,4208370.0
62775,6595091.5
62776,3605029.5
62777,4124169.5
62778,4466922.5
62779,3621294.8
62780,5611033.5
62781,4219007.0
62782,4630382.5
62783,3657604.5
62784,3615179.5
62785,4046475.2
62786,3454163.8
62787,5609521.5
62788,4604315.0
62789,5866295.0
62790,4721171.0
62791,5941275.0
62792,3619822.8
62793,4640282.5
62794,4376322.5
62795,5343916.0
62796,4447189.0
62797,4854496.5
62798,3138238.5
62799,2127873.8
62800,6705898.0
62801,3915632.8
62802,5188754.5
62803,4291439.5
62804,4619628.0
62805,5333224.0
62806,4723367.5
62807,3278385.8
62808,5400345.5
62809,4669367.0
62810,3302886.0
62811,6092124.0
62812,4719819.5
62813,4520481.0
62814,5410594.5
62815,3893852.2
62816,2433162.2
62817,4865044.0
62818,6879808.0
62819,4607716.0
62820,4700334.0
62821,4228850.0
62822,5923681.5
62823,4297758.0
62824,5520195.5
62825,3348558.0
62826,4980613.0
62827,4693394.0
62828,2803872.0
62829,5668975.5
62830,4182829.5
62831,4276013.5
62832,5280776.5
62833,2337237.5
62834,4847456.5
62835,3651863.5
62836,2991458.2
62837,1647132.6
62838,4647859.5
62839,3690504.8
62840,5236505.5
62841,5059547.0
62842,1911487.8
62843,5091219.0
62844,3693548.0
62845,2775224.2
62846,3616712.5
62847,3960798.0
62848,2875841.8
62849,4530343.5
62850,4283686.0
62851,5455731.0
62852,5672259.0
62853,6951324.5
62854,4259096.5
62855,2974255.5
62856,2908341.5
62857,3759636.0
62858,2859909.2
62859,4311999.5
62860,3517165.0
62861,2291048.8
62862,3100004.0
62863,3430269.5
62864,4041869.2
62865,4815877.5
62866,3488652.2
62867,3638747.8
62868,3968990.0
62869,2085649.2
62870,4855789.0
62871,4366817.0
62872,4846581.0
62873,2246183.8
62874,1768017.2
62875,2963614.0
62876,4547266.5
62877,5384607.0
62878,5840247.5
62879,4776200.0
62880,5678387.5
62881,3094357.2
62882,3532970.0
62883,4593971.0
62884,4538940.5
62885,4344123.0
62886,5808347.5
62887,3303318.2
62888,2775041.2
62889,3290686.8
62890,3701312.0
62891,3884248.5
62892,6272626.5
62893,6689916.0
62894,4883284.5
62895,4444943.5
62896,1734854.9
62897,3260518.5
62898,2039005.9
62899,3295764.5
62900,3172229.5
62901,3752782.0
62902,3781084.2
62903,3322294.5
62904,4479768.5
62905,5531570.5
62906,3605426.2
62907,2616827.2
62908,6173105.0
62909,3763004.2
62910,4870184.0
62911,4022927.2
62912,4174698.2
62913,3244713.8
62914,3288566.0
62915,4019859.5
62916,4563722.5
62917,2839678.5
62918,2481200.5
62919,5060600.0
62920,5019346.0
62921,3200460.2
62922,5129183.5
62923,5051138.5
62924,4315845.0
62925,2326574.5
62926,1916704.6
62927,6078730.0
62928,4285990.0
62929,4245976.5
62930,3075481.8
62931,5267183.0
62932,5845007.5
62933,4589705.5
62934,2878350.5
62935,3267401.5
62936,3426511.5
62937,4242555.5
62938,3916926.0
62939,3910499.8
62940,6043527.0
62941,4217176.0
62942,4278161.0
62943,2994531.2
62944,3615592.0
62945,4095677.0
62946,4997758.0
62947,4588924.5
62948,3693166.8
62949,3854360.0
62950,2482357.0
62951,3836478.2
62952,5567002.0
62953,4397106.5
62954,6104724.0
62955,3294342.8
62956,4962247.5
62957,2966174.5
62958,3426949.5
62959,4360384.5
62960,2653836.0
62961,5230421.0
62962,5263847.0
62963,4756456.0
62964,2164669.5
62965,2872601.8
62966,5322182.0
62967,5580833.0
62968,4370096.0
62969,3439703.2
62970,3873290.2
62971,3914952.0
62972,4236418.0
62973,3687212.0
62974,4900602.5
62975,3757253.8
62976,4207297.5
62977,3842304.0
62978,3340857.2
62979,6347964.5
62980,3804454.2
62981,5260089.5
62982,5157792.5
62983,4744815.0
62984,4784074.0
62985,3577308.5
62986,5353786.0
62987,4032406.0
62988,3264533.0
62989,2933387.5
62990,3498033.0
62991,5049039.5
62992,7175359.0
62993,3826804.2
62994,3621274.5
62995,6256939.0
62996,4582171.0
62997,3585212.5
62998,3862800.8
62999,4959627.0
63000,6167992.0
63001,4541548.0
63002,3742328.8
63003,3683967.5
63004,7740951.0
63005,3427493.8
63006,4922444.0
63007,4918176.0
63008,4084883.2
63009,3268572.0
63010,4636269.5
63011,3995641.5
63012,4607259.0
63013,4780484.5
63014,4479127.0
63015,3491123.8
63016,5601747.0
63017,3438171.2
63018,2501989.0
63019,3939456.8
63020,4421428.0
63021,3972378.5
63022,2326374.8
63023,4100691.2
63024,1716991.8
63025,4370952.0
63026,4415752.5
63027,3093149.5
63028,4217276.0
63029,3467687.2
63030,5581634.5
63031,3314571.0
63032,2661563.0
63033,4387124.0
63034,5495978.0
63035,2654401.2
63036,3716365.2
63037,2562096.0
63038,4806754.5
63039,3797248.8
63040,5435738.5
63041,5042134.0
63042,4956539.0
63043,4755694.5
63044,6953203.5
63045,2634411.5
63046,4346777.5
63047,2506138.5
63048,2404635.0
63049,4651481.5
63050,5306648.0
63051,2663626.8
63052,6004344.5
63053,4547462.5
63054,4547093.0
63055,5831690.0
63056,3858010.2
63057,5069406.5
63058,4703406.5
63059,2527652.0
63060,5656265.5
63061,3728144.2
63062,4881734.5
63063,3079961.5
63064,2352210.8
63065,3410388.0
63066,8142299.0
63067,4971917.0
63068,3835133.0
63069,2591205.0
63070,6369704.5
63071,3549382.2
63072,4100582.8
63073,4075886.0
63074,3282198.8
63075,4581210.0
63076,6152463.5
63077,3348148.8
63078,3884340.0
63079,3919571.8
63080,3025810.2
63081,4114914.5
63082,3942851.2
63083,1763877.9
63084,2816082.2
63085,4350776.0
63086,4869797.5
63087,2676620.2
63088,4605419.0
63089,4851802.0
63090,3161424.5
63091,5493748.0
63092,4514728.5
63093,7045901.0
63094,4506780.5
63095,5283410.5
63096,4400495.5
63097,3550129.8
63098,6408808.0
63099,3875892.8
63100,2806349.8
63101,3246451.8
63102,4242925.5
63103,3817736.0
63104,5508275.0
63105,4708983.5
63106,4877090.5
63107,3305962.8
63108,5564063.0
63109,4135751.8
63110,5350162.5
63111,4342975.0
63112,3021276.0
63113,3547645.8
63114,4103272.8
63115,6094728.0
63116,3085335.0
63117,6507186.5
63118,7045728.0
63119,5580573.0
63120,4369712.5
63121,5638727.5
63122,4385813.5
63123,5007903.0
63124,4422057.0
63125,5330065.5
63126,4869283.5
63127,1989091.8
63128,2687658.0
63129,3346373.0
63130,6871016.5
63131,2900741.0
63132,4624237.5
63133,7006360.0
63134,3845356.2
63135,3767015.8
63136,6816482.0
63137,4162484.5
63138,3549689.5
63139,4207824.0
63140,4745515.5
63141,2845489.5
63142,4793320.0
63143,3258135.8
63144,5047075.5
63145,3772769.5
63146,2596010.2
63147,3227199.0
63148,5492648.5
63149,2491595.0
63150,4361527.0
63151,5443310.5
63152,5735050.5
63153,4416154.5
63154,4713619.5
63155,5670266.0
63156,6203371.0
63157,4977945.0
63158,3098068.5
63159,3274654.2
63160,4591436.5
63161,3293305.5
63162,6556499.5
63163,3671932.2
63164,4635900.0
63165,1994654.5
63166,4614444.0
63167,3625597.0
63168,4344198.0
63169,2800881.8
63170,4239423.0
63171,3473357.0
63172,4134237.0
63173,4327436.5
63174,4578582.0
63175,4401586.5
63176,5163374.5
63177,4023334.2
63178,5194259.5
63179,3023543.0
63180,5744523.5
63181,5912010.5
63182,3474898.5
63183,4488271.5
63184,4445530.5
63185,4215066.0
63186,4891009.0
63187,3829444.2
63188,1929219.2
63189,4908248.5
63190,3734234.2
63191,3087380.8
63192,5903663.0
63193,6062731.5
63194,3864457.5
63195,4676172.0
63196,3774110.0
63197,4524723.0
63198,4207171.0
63199,3663065.2
63200,4434452.0
63201,7831367.0
63202,4844841.0
63203,2928360.5
63204,5202301.0
63205,4858940.0
63206,3531994.0
63207,3154576.2
63208,5062336.5
63209,5042134.0
63210,4472241.5
63211,3541227.5
63212,3662456.8
63213,2568622.5
63214,3473367.0
63215,6008947.0
63216,3305300.0
63217,4600170.0
63218,2631484.8
63219,3241459.5
63220,3096635.5
63221,4059790.2
63222,3685527.0
63223,3629102.2
63224,4385846.5
63225,4003656.0
63226,4762549.5
63227,3150917.0
63228,8126170.0
63229,4603239.5
63230,5338119.0
63231,6224089.5
63232,4071073.2
63233,6734783.0
63234,3989009.2
63235,4567717.0
63236,3844229.5
63237,4127377.0
63238,2279098.2
63239,4617746.5
63240,3986991.8
63241,3110009.2
63242,2826859.5
63243,6060474.0
63244,4418972.5
63245,5645651.5
63246,4850339.0
63247,3171188.8
63248,3981784.2
63249,7523945.0
63250,3561991.2
63251,4070818.0
63252,3382134.5
63253,5484712.0
63254,3426354.2
63255,4143681.0
63256,5324751.5
63257,2582603.8
63258,2802026.8
63259,4960433.5
63260,3601785.8
63261,5540234.5
63262,6010835.5
63263,3711086.5
63264,4347361.5
63265,3452513.8
63266,3324768.5
63267,3810439.8
63268,6730979.0
63269,3278055.2
63270,4437312.5
63271,3584082.2
63272,2385705.0
63273,7933398.5
63274,5647402.0
63275,3966419.2
63276,2137526.0
63277,5878158.5
63278,4231385.0
63279,2666302.5
63280,3456396.8
63281,1598839.5
63282,3686161.2
63283,3356133.0
63284,4377986.0
63285,4016349.8
63286,3849331.2
63287,3232446.8
63288,6757781.0
63289,3342951.2
63290,6102095.0
63291,5511956.0
63292,3057677.5
63293,4049715.0
63294,4460528.0
63295,5252649.0
63296,5068554.0
63297,5069895.0
63298,4874074.0
63299,4079805.2
63300,6440009.0
63301,2921368.8
63302,2609021.5
63303,3800252.8
63304,1863505.4
63305,3310720.2
63306,3721148.2
63307,2475966.0
63308,2014559.6
63309,7605168.0
63310,4039802.8
63311,5521705.5
63312,4454538.5
63313,4601964.5
63314,2995471.8
63315,4680040.5
63316,4752912.5
63317,5007165.5
63318,5309255.0
63319,6594238.5
63320,2457194.8
63321,3955598.8
63322,4349746.5
63323,3297813.8
63324,3618717.5
63325,7978555.5
63326,3193120.2
63327,6741419.0
63328,3830174.0
63329,4889701.5
63330,2919005.5
63331,3773679.2
63332,2743457.8
63333,4594575.5
63334,7107548.5
63335,5768390.0
63336,4649300.5
63337,5657532.0
63338,2574113.8
63339,4206151.0
63340,3144269.2
63341,4872779.5
63342,3549632.5
63343,3673232.2
63344,4903847.0
63345,4561609.0
63346,3521769.2
63347,2666872.0
63348,6458810.0
63349,4763452.5
63350,4224687.5
63351,3788917.2
63352,4413657.0
63353,5056105.5
63354,4282138.5
63355,5671748.5
63356,4548532.0
63357,6253046.0
63358,3601648.8
63359,4676524.0
63360,3683543.5
63361,4606480.5
63362,3961311.2
63363,2531083.2
63364,3277820.2
63365,4077599.8
63366,2936598.2
63367,4070051.0
63368,4604289.0
63369,5766808.5
63370,4456085.5
63371,4379526.5
63372,4525250.5
63373,3689153.0
63374,3930990.8
63375,5690185.0
63376,4245693.5
63377,4202392.0
63378,2997700.2
63379,2610303.5
63380,2859942.0
63381,3794953.2
63382,5199258.0
63383,6193044.0
63384,3622872.2
63385,4666680.0
63386,6018238.5
63387,3620602.5
63388,3711461.8
63389,3282763.2
63390,4018245.0
63391,3739015.2
63392,5587639.0
63393,4341887.5
63394,7995012.0
63395,3598298.8
63396,5179881.5
63397,4505672.0
63398,4598589.0
63399,4230352.5
63400,2720346.8
63401,4108815.0
63402,4624139.0
63403,7570251.5
63404,4559558.0
63405,4945609.5
63406,2603261.0
63407,1908616.2
63408,5397491.0
63409,4083827.5
63410,5283221.5
63411,6004179.5
63412,3990505.0
63413,3581283.5
63414,5349833.5
63415,5491210.5
63416,3322852.0
63417,2882293.8
63418,3474061.5
63419,4005531.0
63420,5585842.5
63421,3833931.2
63422,5380580.5
63423,3723266.8
63424,4707752.5
63425,4674935.0
63426,5748135.0
63427,2297775.0
63428,4725598.0
63429,6160907.5
63430,3272009.5
63431,5599582.0
63432,4670580.5
63433,4786085.0
63434,3273590.0
63435,3174263.5
63436,2734685.0
63437,5574057.0
63438,3908908.5
63439,6280407.5
63440,4445480.0
63441,6168539.0
63442,5272242.5
63443,2998657.5
63444,4888749.0
63445,3278898.0
63446,4434567.5
63447,3754539.8
63448,5583946.0
63449,4439768.0
63450,2339067.0
63451,4409921.5
63452,3266677.0
63453,1947972.4
63454,4335894.5
63455,4163999.2
63456,2878000.2
63457,4169424.0
63458,3566075.2
63459,2934417.8
63460,5064340.0
63461,4096255.5
63462,3192225.2
63463,5055363.0
63464,2587162.5
63465,3919171.2
63466,4492592.0
63467,4778846.0
63468,3271514.5
63469,3401615.0
63470,4327746.0
63471,4263011.5
63472,5723317.5
63473,3072598.5
63474,3640218.0
63475,4477572.0
63476,5192496.0
63477,3577498.8
63478,3838893.5
63479,3158199.2
63480,3409267.2
63481,3702874.2
63482,3708131.5
63483,6674110.5
63484,6687847.0
63485,3272578.8
63486,3298464.5
63487,5149709.0
63488,1570114.1
63489,3247239.2
63490,4119940.5
63491,5797718.5
63492,4000854.5
63493,3629102.2
63494,2037815.1
63495,3646614.8
63496,2599828.0
63497,3864915.0
63498,4184619.8
63499,4554922.0
63500,4795488.5
63501,2861041.5
63502,2403677.0
63503,7055251.5
63504,5678507.0
63505,5608850.0
63506,2590075.2
63507,4105035.5
63508,5695039.0
63509,3508252.5
63510,2989132.2
63511,5083291.0
63512,3081999.2
63513,5011468.0
63514,7136498.5
63515,5895656.0
63516,5410720.5
63517,3061375.5
63518,2641385.2
63519,4907152.0
63520,5370596.0
63521,4827124.5
63522,4416693.0
63523,3097457.2
63524,5815159.5
63525,4122031.5
63526,4838466.5
63527,5369553.5
63528,3609828.5
63529,3570779.5
63530,3838056.0
63531,3099916.5
63532,5385524.0
63533,5003920.5
63534,4757258.0
63535,3517122.2
63536,5589538.0
63537,4720623.5
63538,5751939.5
63539,5258632.0
63540,5583208.0
63541,4822985.0
63542,7096865.0
63543,4605022.0
63544,6762478.0
63545,5009945.0
63546,2550902.8
63547,4009887.0
63548,3606244.0
63549,1858815.9
63550,5198537.0
63551,2598052.8
63552,4883918.0
63553,4355350.0
63554,2994337.2
63555,3101399.2
63556,2898994.0
63557,4987938.0
63558,4103266.5
63559,5528374.5
63560,3729502.2
63561,4920678.5
63562,4879664.0
63563,2843783.8
63564,2880954.0
63565,6879085.5
63566,3808148.0
63567,3188448.5
63568,3340826.2
63569,5192369.5
63570,3614873.0
63571,4479457.0
63572,5465637.5
63573,4998840.5
63574,4151066.8
63575,4324640.0
63576,5961211.5
63577,2855993.0
63578,2225927.2
63579,4446098.5
63580,3297698.2
63581,6426411.5
63582,6614299.5
63583,4748081.5
63584,4963029.5
63585,5741770.0
63586,4203490.0
63587,1991024.4
63588,4564942.5
63589,2766899.5
63590,5953246.0
63591,2348894.0
63592,5871748.5
63593,4913446.0
63594,3827802.5
63595,4417483.5
63596,4632246.5
63597,2858869.5
63598,4431491.5
63599,3031753.2
63600,3987236.8
63601,5038250.5
63602,4544768.5
63603,5767532.0
63604,3526116.0
63605,2738904.0
63606,4835727.0
63607,4579823.5
63608,2478182.5
63609,6275094.0
63610,4497888.5
63611,5658176.5
63612,2207960.5
63613,4533398.0
63614,4693035.0
63615,3500595.5
63616,4896743.5
63617,3687715.8
63618,5940894.0
63619,4295605.0
63620,4551882.5
63621,2394882.0
63622,4819435.5
63623,4442609.5
63624,2068490.4
63625,4495383.5
63626,5971524.5
63627,7993372.0
63628,3557812.8
63629,4208269.5
63630,4516445.0
63631,4369383.0
63632,4482204.0
63633,4689857.5
63634,2765555.0
63635,2845339.2
63636,4022627.0
63637,3800235.8
63638,3632862.0
63639,3167772.2
63640,2400666.0
63641,5123684.5
63642,4502531.5
63643,4420252.0
63644,4140133.2
63645,4765389.0
63646,3882380.8
63647,5401973.5
63648,4770662.5
63649,7081637.0
63650,3915304.2
63651,6227630.0
63652,4281426.0
63653,4763170.0
63654,4555907.0
63655,3667815.2
63656,4040837.5
63657,3339615.8
63658,4424652.5
63659,3752201.0
63660,4852901.0
63661,4327963.5
63662,3759150.5
63663,2909359.8
63664,5670266.0
63665,3412198.2
63666,2918677.2
63667,4502130.0
63668,5186437.0
63669,4096042.2
63670,4783241.0
63671,3932861.5
63672,4699251.0
63673,5618817.0
63674,3298067.2
63675,3238670.8
63676,4356570.5
63677,4806366.0
63678,3499376.0
63679,3992079.5
63680,3301541.0
63681,4047576.2
63682,4833362.0
63683,4584351.5
63684,3488078.8
63685,4421125.5
63686,3840979.2
63687,2827033.2
63688,2658206.8
63689,4128780.5
63690,2279544.2
63691,5583886.5
63692,2020384.9
63693,4302385.0
63694,1783202.2
63695,4047302.2
63696,5981362.0
63697,5092117.0
63698,3693941.2
63699,3003120.0
63700,4964428.5
63701,2998462.8
63702,4292429.5
63703,5116731.5
63704,7861898.5
63705,4295487.0
63706,5205307.0
63707,4700767.0
63708,2851728.0
63709,2558806.0
63710,5234842.5
63711,3373007.0
63712,4542972.0
63713,3236023.0
63714,5472858.0
63715,5096289.0
63716,4691851.0
63717,3537485.0
63718,3506177.8
63719,7491782.0
63720,5745103.0
63721,4376567.5
63722,4203490.0
63723,5038728.0
63724,3482151.8
63725,3597111.0
63726,3177020.0
63727,4446083.5
63728,5012213.0
63729,3088140.0
63730,5254415.0
63731,5833668.5
63732,3320567.2
63733,2288917.0
63734,3116646.8
63735,5599683.0
63736,3561893.2
63737,3554281.8
63738,6595349.5
63739,4257843.0
63740,3315797.5
63741,3773788.2
63742,5340131.0
63743,3248214.8
63744,2171018.0
63745,2910389.0
63746,5361255.5
63747,3704851.0
63748,3221613.5
63749,4072788.2
63750,2764537.5
63751,5972270.5
63752,2476688.5
63753,3140601.5
63754,6258109.5
63755,2686137.8
63756,4242430.5
63757,5728107.5
63758,5231610.5
63759,4126827.2
63760,4472168.0
63761,4279568.0
63762,5878992.0
63763,4985253.5
63764,4411451.5
63765,4230975.0
63766,3712092.0
63767,2822023.0
63768,4741238.0
63769,5329140.0
63770,2856205.2
63771,3809548.5
63772,3434913.5
63773,5351702.5
63774,4988412.0
63775,3146177.2
63776,2874296.0
63777,4971599.5
63778,4858144.5
63779,3235372.5
63780,4162506.8
63781,3894321.0
63782,3639639.5
63783,4540794.5
63784,2787169.2
63785,4126894.8
63786,3264069.2
63787,5374226.5
63788,5717616.5
63789,3235903.2
63790,3838504.5
63791,3721380.2
63792,4465087.5
63793,3907251.5
63794,3124722.2
63795,4671843.0
63796,3799452.5
63797,4475707.0
63798,2658127.5
63799,3244005.5
63800,4650598.5
63801,4377757.0
63802,4698879.5
63803,4981306.0
63804,5540846.5
63805,3236514.5
63806,4874644.5
63807,3366003.8
63808,4150236.5
63809,2495922.5
63810,4690922.5
63811,3520437.0
63812,4011507.5
63813,4411434.0
63814,4547680.5
63815,4846533.5
63816,4311181.0
63817,5240893.5
63818,3335849.2
63819,3708292.0
63820,5504304.0
63821,5001412.0
63822,4146710.8
63823,5620120.0
63824,3328912.2
63825,6022965.5
63826,4033094.5
63827,6992459.5
63828,4582929.0
63829,3369778.2
63830,5945731.0
63831,4560035.0
63832,4952709.0
63833,4631885.0
63834,3729916.8
63835,3615116.5
63836,2579574.5
63837,4049884.8
63838,2665820.2
63839,2590846.8
63840,5860680.0
63841,2458527.5
63842,7134468.0
63843,3620945.5
63844,3691296.8
63845,4315437.5
63846,4554112.5
63847,5296794.5
63848,4174924.0
63849,3741820.8
63850,2657879.8
63851,2959385.0
63852,4678742.0
63853,4704575.5
63854,4651415.5
63855,5805376.5
63856,4566688.5
63857,3694364.5
63858,4432177.0
63859,4198541.5
63860,3838783.0
63861,5470012.5
63862,4352862.0
63863,4757799.5
63864,4011282.5
63865,4384894.5
63866,3289006.8
63867,3136558.2
63868,3192534.5
63869,3283570.8
63870,3711373.2
63871,4166662.5
63872,3857048.0
63873,3961327.2
63874,4577664.5
63875,3108907.8
63876,2837718.2
63877,4784887.0
63878,4896684.5
63879,7874907.0
63880,3578893.0
63881,3926884.0
63882,4020405.5
63883,4734757.0
63884,5506132.0
63885,4972968.0
63886,3803428.2
63887,5324930.0
63888,3664290.0
63889,5243275.5
63890,5249741.5
63891,2610907.0
63892,3053853.2
63893,2870238.0
63894,4486958.0
63895,5540621.0
63896,5026570.0
63897,5097813.5
63898,2897370.0
63899,4495394.5
63900,3467279.2
63901,3126464.8
63902,2584089.0
63903,5783724.0
63904,3971069.5
63905,2655237.8
63906,3454545.5
63907,5681060.0
63908,4365725.0
63909,6424572.0
63910,4196974.0
63911,3208417.2
63912,3435832.5
63913,3247161.0
63914,3889788.0
63915,4948587.0
63916,6250006.5
63917,4832265.5
63918,4208988.5
63919,4844528.5
63920,3567052.0
63921,4663538.5
63922,5965783.5
63923,5305358.5
63924,3393722.8
63925,2813437.0
63926,4353186.5
63927,6368647.0
63928,3799169.0
63929,6399462.5
63930,5532922.0
63931,4897551.5
63932,3149223.0
63933,3025135.2
63934,3046560.0
63935,2564586.2
63936,2729639.0
63937,3387828.5
63938,4243119.0
63939,3020104.5
63940,4223092.5
63941,2551121.8
63942,4381746.0
63943,5834440.5
63944,3340790.0
63945,5280839.0
63946,4514061.0
63947,4900268.5
63948,2414835.2
63949,4835422.0
63950,5124759.5
63951,3968123.5
63952,5272259.5
63953,5871443.0
63954,4142200.8
63955,3367559.5
63956,3730979.5
63957,2596303.0
63958,3357042.5
63959,4688693.5
63960,2651688.0
63961,5284551.0
63962,2460715.8
63963,3351169.2
63964,5295612.5
63965,2883730.0
63966,7286062.0
63967,4175499.2
63968,3317857.2
63969,4119770.0
63970,4304684.5
63971,2975412.8
63972,5262903.5
63973,4143456.0
63974,5498555.5
63975,4551647.5
63976,5156014.0
63977,2058208.0
63978,3943676.2
63979,3563102.8
63980,6871016.5
63981,2588879.5
63982,5242012.0
63983,3355589.2
63984,3112678.2
63985,4691937.5
63986,3488201.0
63987,2162791.0
63988,7140167.0
63989,4768565.0
63990,4896867.0
63991,3349196.8
63992,3573280.5
63993,4427885.5
63994,5112627.5
63995,2970811.0
63996,3140533.2
63997,2971002.5
63998,5216643.0
63999,2702312.8
64000,6103682.5
64001,3537434.5
64002,4699115.0
64003,3942432.8
64004,2995364.0
64005,4240708.5
64006,3911214.0
64007,2831090.2
64008,4102557.0
64009,3950441.5
64010,5091433.0
64011,3327784.2
64012,4350002.0
64013,3372226.5
64014,3935974.8
64015,4955380.5
64016,8070856.5
64017,3164807.2
64018,5024550.0
64019,3783658.0
64020,6227018.0
64021,5010979.5
64022,4246314.0
64023,2721984.8
64024,6250006.5
64025,4364585.0
64026,2672330.0
64027,5369553.5
64028,5032517.0
64029,4787312.5
64030,4315075.5
64031,4885978.0
64032,3045742.8
64033,5985355.5
64034,2074988.4
64035,3504731.2
64036,2916623.2
64037,3229900.5
64038,2506805.2
64039,3990270.8
64040,3361181.8
64041,3270475.0
64042,3950055.8
64043,5695225.0
64044,2887504.0
64045,2489195.8
64046,5504850.5
64047,3881050.2
64048,3656366.5
64049,5060359.0
64050,4076903.0
64051,3926580.0
64052,4806284.0
64053,3215695.0
64054,3943099.0
64055,5652357.5
64056,3226875.0
64057,4365979.0
64058,3240308.2
64059,3960903.5
64060,2217491.0
64061,5645101.0
64062,3998548.2
64063,3290730.0
64064,4651240.5
64065,3553448.5
64066,3509145.5
64067,4064168.0
64068,3298388.2
64069,4129881.2
64070,4387955.5
64071,3397069.5
64072,3998284.2
64073,3372598.0
64074,4564830.0
64075,4482887.5
64076,5037340.5
64077,3041766.2
64078,5094144.0
64079,5251797.0
64080,2157377.0
64081,4313388.5
64082,5853075.5
64083,4780790.0
64084,4022681.8
64085,3105365.5
64086,4962487.5
64087,5611475.0
64088,5287563.5
64089,3914516.8
64090,3949326.5
64091,4846207.0
64092,2987403.5
64093,4560579.0
64094,3388101.8
64095,4316227.5
64096,3932472.8
64097,2618761.0
64098,2568819.5
64099,5424554.5
64100,2992735.2
64101,3684949.8
64102,3768115.8
64103,2089797.0
64104,3685886.0
64105,5648759.0
64106,4125950.5
64107,2374177.2
64108,6237503.5
64109,2638026.8
64110,5655448.5
64111,3325878.0
64112,5518760.5
64113,2759925.2
64114,5087204.0
64115,2941617.8
64116,3619538.2
64117,6143323.5
64118,7094510.5
64119,4657318.5
64120,5327837.5
64121,5334162.0
64122,3511018.0
64123,3656893.0
64124,3465770.8
64125,2955773.8
64126,5016924.0
64127,3521793.0
64128,4448973.0
64129,4737441.0
64130,5392241.5
64131,4446659.0
64132,2735463.5
64133,3525802.0
64134,4625710.0
64135,5197056.0
64136,5191706.0
64137,1828844.9
64138,2931669.2
64139,5721748.5
64140,2940108.5
64141,6126846.0
64142,3186792.8
64143,3032363.0
64144,3494531.5
